288|60944449|||60944449|1
289|63301846|||63301846|1
290|60659546|||60659546|1
291|66080940|||66080940|1
292|61884211|||61884211|1
293|63871209|||63871209|1
294|67587398|||67587398|1
295|63417523|||63417523|1
296|60711014|||60711014|1
297|62714607|||62714607|1
298|61399674|||61399674|1
299|64908596|||64908596|1
300|67306342|||67306342|1
301|65999766|||65999766|1
302|64691025|||64691025|1
303|60991573|||60991573|1
304|65816460|||65816460|1
305|66096898|||66096898|1
306|68057118|||68057118|1
307|65402281|||65402281|1
308|69785927|||69785927|1
309|69152302|||69152302|1
310|60977456|||60977456|1
311|61104024|||61104024|1
312|62304711|||62304711|1
313|68474542|||68474542|1
314|62448875|||62448875|1
315|60645023|||60645023|1
316|63129250|||63129250|1
317|67109804|||67109804|1
318|69811037|||69811037|1
319|67696700|||67696700|1
320|69488452|||69488452|1
321|61774341|||61774341|1
322|64939766|||64939766|1
323|64109311|||64109311|1
324|61617685|||61617685|1
325|65847840|||65847840|1
326|63146424|||63146424|1
327|60206332|||60206332|1
328|69928332|||69928332|1
329|67581872|||67581872|1
330|64758075|||64758075|1
331|61850223|||61850223|1
332|65283382|||65283382|1
333|63617876|||63617876|1
334|63958265|||63958265|1
335|62187806|||62187806|1
336|66645425|||66645425|1
337|64226300|||64226300|1
338|67100036|||67100036|1
339|61576943|||61576943|1
340|64417355|||64417355|1
341|65339774|||65339774|1
342|68967439|||68967439|1
343|63578747|||63578747|1
344|64296003|||64296003|1
345|60673930|||60673930|1
346|69290748|||69290748|1
347|65111589|||65111589|1
348|64181588|||64181588|1
349|64288864|||64288864|1
350|69235748|||69235748|1
351|62820286|||62820286|1
352|62417470|||62417470|1
353|66047164|||66047164|1
354|67928230|||67928230|1
355|68773078|||68773078|1
356|61500949|||61500949|1
357|65372895|||65372895|1
358|60936712|||60936712|1
359|63698821|||63698821|1
360|62210849|||62210849|1
361|68933636|||68933636|1
362|64825353|||64825353|1
363|63456362|||63456362|1
364|66880900|||66880900|1
365|68075212|||68075212|1
366|63945759|||63945759|1
367|63426682|||63426682|1
368|61190817|||61190817|1
369|61677643|||61677643|1
370|65794957|||65794957|1
371|67400158|||67400158|1
372|69716824|||69716824|1
373|60399454|||60399454|1
374|64144419|||64144419|1
375|65740030|||65740030|1
376|64566299|||64566299|1
377|69382666|||69382666|1
378|60344657|||60344657|1
379|60529136|||60529136|1
380|66378207|||66378207|1
381|68951171|||68951171|1
382|67448313|||67448313|1
383|62809126|||62809126|1
384|61119001|||61119001|1
385|64447462|||64447462|1
386|68811792|||68811792|1
387|67425414|||67425414|1
388|64937320|||64937320|1
389|61874466|||61874466|1
390|60814014|||60814014|1
391|61995884|||61995884|1
392|64416709|||64416709|1
393|67644924|||67644924|1
394|62040674|||62040674|1
395|65470599|||65470599|1
396|68337593|||68337593|1
397|62933405|||62933405|1
398|62927128|||62927128|1
399|62206135|||62206135|1
400|63866361|||63866361|1
401|68943687|||68943687|1
402|62580656|||62580656|1
403|66012544|||66012544|1
404|67911836|||67911836|1
405|62721110|||62721110|1
406|63986072|||63986072|1
407|61127208|||61127208|1
408|62287112|||62287112|1
409|65347828|||65347828|1
410|67680190|||67680190|1
411|60861252|||60861252|1
412|65099368|||65099368|1
413|65999182|||65999182|1
414|67245747|||67245747|1
415|62886560|||62886560|1
416|69422057|||69422057|1
417|69982928|||69982928|1
418|65203016|||65203016|1
419|67276995|||67276995|1
420|63206355|||63206355|1
421|69539345|||69539345|1
422|64981014|||64981014|1
423|61855583|||61855583|1
424|64493890|||64493890|1
425|61871331|||61871331|1
426|68188982|||68188982|1
427|60928936|||60928936|1
428|66265330|||66265330|1
429|66540011|||66540011|1
430|64199305|||64199305|1
431|67371824|||67371824|1
432|68397327|||68397327|1
433|64138779|||64138779|1
434|67287657|||67287657|1
435|69150358|||69150358|1
436|61072758|||61072758|1
437|69428149|||69428149|1
438|65485277|||65485277|1
439|66975031|||66975031|1
440|60201755|||60201755|1
441|69325747|||69325747|1
442|64586405|||64586405|1
443|69556177|||69556177|1
444|60941855|||60941855|1
445|60197246|||60197246|1
446|69553494|||69553494|1
447|69465635|||69465635|1
448|66938937|||66938937|1
449|64119960|||64119960|1
450|65884582|||65884582|1
451|68894959|||68894959|1
452|65771499|||65771499|1
453|63051296|||63051296|1
454|69035345|||69035345|1
455|69046498|||69046498|1
456|63096811|||63096811|1
457|62838971|||62838971|1
458|65488729|||65488729|1
459|64367525|||64367525|1
460|61605455|||61605455|1
461|64661854|||64661854|1
462|66269026|||66269026|1
463|63725282|||63725282|1
464|63230395|||63230395|1
465|63931834|||63931834|1
466|64297436|||64297436|1
467|61604257|||61604257|1
468|61727612|||61727612|1
469|66954464|||66954464|1
470|64445956|||64445956|1
471|68255655|||68255655|1
472|68294455|||68294455|1
473|69558317|||69558317|1
474|67778827|||67778827|1
475|68033779|||68033779|1
476|68634000|||68634000|1
477|62591389|||62591389|1
478|63040606|||63040606|1
479|69955824|||69955824|1
480|61902232|||61902232|1
481|67848097|||67848097|1
482|61959735|||61959735|1
483|64743568|||64743568|1
484|65646289|||65646289|1
485|63646874|||63646874|1
486|68674048|||68674048|1
487|67350100|||67350100|1
488|69643760|||69643760|1
489|68403399|||68403399|1
490|63783702|||63783702|1
491|61833327|||61833327|1
492|68534733|||68534733|1
493|69411096|||69411096|1
494|69182480|||69182480|1
495|61755572|||61755572|1
496|66000225|||66000225|1
497|63498500|||63498500|1
498|66201324|||66201324|1
499|63769688|||63769688|1
500|69421724|||69421724|1
501|64700855|||64700855|1
502|68821893|||68821893|1
503|64920036|||64920036|1
504|68080800|||68080800|1
505|62141805|||62141805|1
506|65068337|||65068337|1
507|66678927|||66678927|1
508|64201368|||64201368|1
509|69867865|||69867865|1
510|65887742|||65887742|1
511|68887427|||68887427|1
512|60007960|||60007960|1
513|61010945|||61010945|1
514|61146564|||61146564|1
515|63831912|||63831912|1
516|61403507|||61403507|1
517|64026456|||64026456|1
518|67453189|||67453189|1
519|66768488|||66768488|1
520|68566268|||68566268|1
521|67518402|||67518402|1
522|61402978|||61402978|1
523|65284160|||65284160|1
524|60286360|||60286360|1
525|66331047|||66331047|1
526|68151208|||68151208|1
527|60908517|||60908517|1
528|67250744|||67250744|1
529|68783300|||68783300|1
530|66766366|||66766366|1
531|65024764|||65024764|1
532|63714389|||63714389|1
533|61921204|||61921204|1
534|60456535|||60456535|1
535|67302739|||67302739|1
536|69826199|||69826199|1
537|60255660|||60255660|1
538|66086181|||66086181|1
539|66926575|||66926575|1
540|66782153|||66782153|1
541|64367347|||64367347|1
542|68613020|||68613020|1
543|68197312|||68197312|1
544|60464973|||60464973|1
545|63028543|||63028543|1
546|65585815|||65585815|1
547|62915649|||62915649|1
548|61375043|||61375043|1
549|65655523|||65655523|1
550|65213131|||65213131|1
551|62364263|||62364263|1
552|60098472|||60098472|1
553|62159041|||62159041|1
554|66967127|||66967127|1
555|61074727|||61074727|1
556|67960160|||67960160|1
557|69227858|||69227858|1
558|63339537|||63339537|1
559|61318416|||61318416|1
560|60350101|||60350101|1
561|62450919|||62450919|1
562|67125655|||67125655|1
563|67853176|||67853176|1
564|60787542|||60787542|1
565|61329220|||61329220|1
566|60581396|||60581396|1
567|69724251|||69724251|1
568|64565845|||64565845|1
569|67368301|||67368301|1
570|68492540|||68492540|1
571|68210311|||68210311|1
572|66916232|||66916232|1
573|61627341|||61627341|1
574|60578560|||60578560|1
575|64651319|||64651319|1
576|66328396|||66328396|1
577|62209793|||62209793|1
578|65028022|||65028022|1
579|66086808|||66086808|1
580|62719230|||62719230|1
581|63131269|||63131269|1
582|66598580|||66598580|1
583|66014762|||66014762|1
584|60622868|||60622868|1
585|61854499|||61854499|1
586|69139739|||69139739|1
587|65181993|||65181993|1
588|62237910|||62237910|1
589|60795400|||60795400|1
590|68758126|||68758126|1
591|65407702|||65407702|1
592|63124011|||63124011|1
593|64661847|||64661847|1
594|62626139|||62626139|1
595|60153239|||60153239|1
596|69585346|||69585346|1
597|62676633|||62676633|1
598|69706972|||69706972|1
599|68219634|||68219634|1
600|61926913|||61926913|1
601|62765886|||62765886|1
602|62523751|||62523751|1
603|66470506|||66470506|1
604|68453306|||68453306|1
605|61875753|||61875753|1
606|64848430|||64848430|1
607|67719266|||67719266|1
608|61609749|||61609749|1
609|66620532|||66620532|1
610|62564171|||62564171|1
611|66789137|||66789137|1
612|65612504|||65612504|1
613|60513032|||60513032|1
614|63443589|||63443589|1
615|63001724|||63001724|1
616|67534463|||67534463|1
617|61403261|||61403261|1
618|60174219|||60174219|1
619|60458194|||60458194|1
620|67346714|||67346714|1
621|65412763|||65412763|1
622|69490193|||69490193|1
623|63622510|||63622510|1
624|68712698|||68712698|1
625|66706287|||66706287|1
626|69038195|||69038195|1
627|64847218|||64847218|1
628|67510341|||67510341|1
629|62607587|||62607587|1
630|67854755|||67854755|1
631|63143652|||63143652|1
632|65716467|||65716467|1
633|67638519|||67638519|1
634|60234812|||60234812|1
635|62934247|||62934247|1
636|66159843|||66159843|1
637|63517694|||63517694|1
638|68344118|||68344118|1
639|63791631|||63791631|1
640|65686216|||65686216|1
641|69418436|||69418436|1
642|62600468|||62600468|1
643|62338140|||62338140|1
644|66564539|||66564539|1
645|65322262|||65322262|1
646|63062652|||63062652|1
647|63240304|||63240304|1
648|62710669|||62710669|1
649|69816721|||69816721|1
650|67882676|||67882676|1
651|62981414|||62981414|1
652|67524202|||67524202|1
653|62512580|||62512580|1
654|61575154|||61575154|1
655|67094416|||67094416|1
656|65712593|||65712593|1
657|67354611|||67354611|1
658|67713231|||67713231|1
659|67323808|||67323808|1
660|63053913|||63053913|1
661|66725120|||66725120|1
662|65767554|||65767554|1
663|68262525|||68262525|1
664|68708664|||68708664|1
665|69986638|||69986638|1
666|63877443|||63877443|1
667|64147447|||64147447|1
668|66747871|||66747871|1
669|63420302|||63420302|1
670|64147550|||64147550|1
671|63882102|||63882102|1
672|66191435|||66191435|1
673|69456091|||69456091|1
674|67111171|||67111171|1
675|67399275|||67399275|1
676|68576006|||68576006|1
677|62564068|||62564068|1
678|69014454|||69014454|1
679|68047259|||68047259|1
680|64736417|||64736417|1
681|64300747|||64300747|1
682|69372120|||69372120|1
683|60600245|||60600245|1
684|60858847|||60858847|1
685|63056731|||63056731|1
686|66603383|||66603383|1
687|69354407|||69354407|1
688|68320252|||68320252|1
689|62674422|||62674422|1
690|67794532|||67794532|1
691|65608502|||65608502|1
692|69822457|||69822457|1
693|63386476|||63386476|1
694|66824200|||66824200|1
695|61251095|||61251095|1
696|67154774|||67154774|1
697|62575328|||62575328|1
698|68810441|||68810441|1
699|67728742|||67728742|1
700|60208251|||60208251|1
701|67070027|||67070027|1
702|69322384|||69322384|1
703|65217667|||65217667|1
704|62311307|||62311307|1
705|61461179|||61461179|1
706|64308320|||64308320|1
707|66966071|||66966071|1
708|64462197|||64462197|1
709|66288311|||66288311|1
710|63278098|||63278098|1
711|60120709|||60120709|1
712|63215258|||63215258|1
713|69286109|||69286109|1
714|61759243|||61759243|1
715|62607167|||62607167|1
716|66363543|||66363543|1
717|65670322|||65670322|1
718|62194918|||62194918|1
719|63822692|||63822692|1
720|61664126|||61664126|1
721|60065166|||60065166|1
722|63026574|||63026574|1
723|61845137|||61845137|1
724|66000321|||66000321|1
725|64846625|||64846625|1
726|61744280|||61744280|1
727|66575813|||66575813|1
728|64472939|||64472939|1
729|63446941|||63446941|1
730|61134494|||61134494|1
731|68107966|||68107966|1
732|62802701|||62802701|1
733|66170761|||66170761|1
734|61774754|||61774754|1
735|62760907|||62760907|1
736|64807483|||64807483|1
737|63564808|||63564808|1
738|62599813|||62599813|1
739|65572846|||65572846|1
740|62725176|||62725176|1
741|69301899|||69301899|1
742|62018158|||62018158|1
743|62744504|||62744504|1
744|67456064|||67456064|1
745|65025161|||65025161|1
746|69951637|||69951637|1
747|69160224|||69160224|1
748|69085654|||69085654|1
749|60994733|||60994733|1
750|65068102|||65068102|1
751|61794949|||61794949|1
752|68346293|||68346293|1
753|68318600|||68318600|1
754|66862795|||66862795|1
755|69602201|||69602201|1
756|67174218|||67174218|1
757|66409154|||66409154|1
758|63856659|||63856659|1
759|62677315|||62677315|1
760|68451230|||68451230|1
761|64500598|||64500598|1
762|60277500|||60277500|1
763|62783763|||62783763|1
764|63234059|||63234059|1
765|60162836|||60162836|1
766|68949462|||68949462|1
767|60437296|||60437296|1
768|61567727|||61567727|1
769|66454466|||66454466|1
770|65317895|||65317895|1
771|64275767|||64275767|1
772|60742351|||60742351|1
773|61736700|||61736700|1
774|65589692|||65589692|1
775|60930428|||60930428|1
776|61346771|||61346771|1
777|65868763|||65868763|1
778|63742851|||63742851|1
779|66924542|||66924542|1
780|68461089|||68461089|1
781|65585384|||65585384|1
782|69793468|||69793468|1
783|67971833|||67971833|1
784|68580410|||68580410|1
785|64654920|||64654920|1
786|67446077|||67446077|1
787|61200859|||61200859|1
788|60377803|||60377803|1
789|68399292|||68399292|1
790|62292091|||62292091|1
791|62642061|||62642061|1
792|65515119|||65515119|1
793|64474477|||64474477|1
794|61136285|||61136285|1
795|66184743|||66184743|1
796|66829489|||66829489|1
797|63113171|||63113171|1
798|68425029|||68425029|1
799|63143645|||63143645|1
800|67904496|||67904496|1
801|65348741|||65348741|1
802|65991463|||65991463|1
803|67886475|||67886475|1
804|68199498|||68199498|1
805|69315062|||69315062|1
806|69537839|||69537839|1
807|68403965|||68403965|1
808|65806466|||65806466|1
809|61133823|||61133823|1
810|66106851|||66106851|1
811|61236830|||61236830|1
812|64641741|||64641741|1
813|68038598|||68038598|1
814|69653103|||69653103|1
815|65672921|||65672921|1
816|69201799|||69201799|1
817|66547970|||66547970|1
818|69565443|||69565443|1
819|63741984|||63741984|1
820|67133260|||67133260|1
821|62597926|||62597926|1
822|67581317|||67581317|1
823|64220863|||64220863|1
824|63791663|||63791663|1
825|61048216|||61048216|1
826|67169242|||67169242|1
827|66793356|||66793356|1
828|67876246|||67876246|1
829|64071907|||64071907|1
830|66048775|||66048775|1
831|66792069|||66792069|1
832|62850272|||62850272|1
833|65181566|||65181566|1
834|65602517|||65602517|1
835|60682025|||60682025|1
836|65015352|||65015352|1
837|66268426|||66268426|1
838|64029573|||64029573|1
839|66449832|||66449832|1
840|60631899|||60631899|1
841|67495238|||67495238|1
842|65099254|||65099254|1
843|62818239|||62818239|1
844|67357205|||67357205|1
845|60531596|||60531596|1
846|66052179|||66052179|1
847|64405730|||64405730|1
848|63599556|||63599556|1
849|64434739|||64434739|1
850|61975465|||61975465|1
851|60275467|||60275467|1
852|63286611|||63286611|1
853|67749124|||67749124|1
854|68016452|||68016452|1
855|65672298|||65672298|1
856|66509845|||66509845|1
857|63933319|||63933319|1
858|66021130|||66021130|1
859|66324519|||66324519|1
860|69506459|||69506459|1
861|65988645|||65988645|1
862|65035230|||65035230|1
863|68887103|||68887103|1
864|63744959|||63744959|1
865|65964911|||65964911|1
866|61654662|||61654662|1
867|64412714|||64412714|1
868|62129781|||62129781|1
869|68053881|||68053881|1
870|61380528|||61380528|1
871|68049089|||68049089|1
872|66609055|||66609055|1
873|68082609|||68082609|1
874|69883296|||69883296|1
875|61494243|||61494243|1
876|61243903|||61243903|1
877|64286404|||64286404|1
878|68547905|||68547905|1
879|62376931|||62376931|1
880|60658889|||60658889|1
881|61119492|||61119492|1
882|68809994|||68809994|1
883|67722312|||67722312|1
884|68213325|||68213325|1
885|69487941|||69487941|1
886|67995179|||67995179|1
887|67291417|||67291417|1
888|69410884|||69410884|1
889|66073305|||66073305|1
890|69585360|||69585360|1
891|64151698|||64151698|1
892|69534679|||69534679|1
893|63761086|||63761086|1
894|60518143|||60518143|1
895|62934304|||62934304|1
896|69563474|||69563474|1
897|63059001|||63059001|1
898|62684893|||62684893|1
899|64836218|||64836218|1
900|68915556|||68915556|1
901|69878566|||69878566|1
902|61164950|||61164950|1
903|67024371|||67024371|1
904|64396466|||64396466|1
905|64059627|||64059627|1
906|61373366|||61373366|1
907|69733581|||69733581|1
908|66084127|||66084127|1
909|65941695|||65941695|1
910|62467886|||62467886|1
911|69397579|||69397579|1
912|68695569|||68695569|1
913|62516778|||62516778|1
914|62048906|||62048906|1
915|62000612|||62000612|1
916|68502148|||68502148|1
917|65013084|||65013084|1
918|68714037|||68714037|1
919|60224526|||60224526|1
920|60121921|||60121921|1
921|65045438|||65045438|1
922|66403870|||66403870|1
923|61905207|||61905207|1
924|67047854|||67047854|1
925|63629234|||63629234|1
926|68870794|||68870794|1
927|63561228|||63561228|1
928|67219752|||67219752|1
929|61151629|||61151629|1
930|66474821|||66474821|1
931|66577419|||66577419|1
932|63176353|||63176353|1
933|68045361|||68045361|1
934|68978268|||68978268|1
935|63809976|||63809976|1
936|67016061|||67016061|1
937|69868401|||69868401|1
938|66286011|||66286011|1
939|61786735|||61786735|1
940|66067708|||66067708|1
941|69586398|||69586398|1
942|67972077|||67972077|1
943|63183821|||63183821|1
944|64743130|||64743130|1
945|63774272|||63774272|1
946|60667646|||60667646|1
947|64230213|||64230213|1
948|61960303|||61960303|1
949|67899647|||67899647|1
950|67214207|||67214207|1
951|69667989|||69667989|1
952|60794775|||60794775|1
953|69078001|||69078001|1
954|63897346|||63897346|1
955|69364999|||69364999|1
956|65089349|||65089349|1
957|60514006|||60514006|1
958|67745624|||67745624|1
959|65865831|||65865831|1
960|67302130|||67302130|1
961|64820751|||64820751|1
962|66630512|||66630512|1
963|65508053|||65508053|1
964|67538974|||67538974|1
965|60441622|||60441622|1
966|62517766|||62517766|1
967|60177044|||60177044|1
968|63060480|||63060480|1
969|62603432|||62603432|1
970|67809831|||67809831|1
971|60932824|||60932824|1
972|69534095|||69534095|1
973|69924177|||69924177|1
974|62703614|||62703614|1
975|69458740|||69458740|1
976|66796263|||66796263|1
977|64505887|||64505887|1
978|63345789|||63345789|1
979|62013385|||62013385|1
980|64563997|||64563997|1
981|67806575|||67806575|1
982|69113712|||69113712|1
983|64859964|||64859964|1
984|63479902|||63479902|1
985|62440939|||62440939|1
986|67740449|||67740449|1
987|65708666|||65708666|1
988|66153235|||66153235|1
989|62968840|||62968840|1
990|64428832|||64428832|1
991|61337110|||61337110|1
992|61694678|||61694678|1
993|62425912|||62425912|1
994|63127153|||63127153|1
995|63724643|||63724643|1
996|68135556|||68135556|1
997|67396934|||67396934|1
998|68685482|||68685482|1
999|65215958|||65215958|1
1000|63639207|||63639207|1
1001|60431546|||60431546|1
1002|69999945|||69999945|1
1003|63588691|||63588691|1
1004|62928415|||62928415|1
1005|66105226|||66105226|1
1006|67805936|||67805936|1
1007|66567617|||66567617|1
1008|65839434|||65839434|1
1009|60710275|||60710275|1
1010|64665870|||64665870|1
1011|61281487|||61281487|1
1012|62643850|||62643850|1
1013|66509350|||66509350|1
1014|60467421|||60467421|1
1015|69167311|||69167311|1
1016|66106285|||66106285|1
1017|63227787|||63227787|1
1018|60517664|||60517664|1
1019|61782861|||61782861|1
1020|66147702|||66147702|1
1021|65778472|||65778472|1
1022|61989486|||61989486|1
1023|60225852|||60225852|1
1024|62128708|||62128708|1
1025|68070852|||68070852|1
1026|61591023|||61591023|1
1027|62158911|||62158911|1
1028|61484459|||61484459|1
1029|62932591|||62932591|1
1030|64479008|||64479008|1
1031|68777767|||68777767|1
1032|60236603|||60236603|1
1033|61060001|||61060001|1
1034|66155300|||66155300|1
1035|63364985|||63364985|1
1036|61156672|||61156672|1
1037|65406881|||65406881|1
1038|65993820|||65993820|1
1039|65683985|||65683985|1
1040|63511474|||63511474|1
1041|66533248|||66533248|1
1042|62405692|||62405692|1
1043|66239360|||66239360|1
1044|63279809|||63279809|1
1045|68546034|||68546034|1
1046|66320225|||66320225|1
1047|60077503|||60077503|1
1048|68677877|||68677877|1
1049|69622809|||69622809|1
1050|62042102|||62042102|1
1051|62544795|||62544795|1
1052|69157452|||69157452|1
1053|68905761|||68905761|1
1054|62514791|||62514791|1
1055|67661496|||67661496|1
1056|66340498|||66340498|1
1057|68158195|||68158195|1
1058|65728601|||65728601|1
1059|61351252|||61351252|1
1060|66101135|||66101135|1
1061|64891741|||64891741|1
1062|69735867|||69735867|1
1063|67857089|||67857089|1
1064|64131101|||64131101|1
1065|69923011|||69923011|1
1066|63811710|||63811710|1
1067|68287140|||68287140|1
1068|69226368|||69226368|1
1069|64612540|||64612540|1
1070|62834784|||62834784|1
1071|60451328|||60451328|1
