1|50|3805
2|50|3811
3|50|3813
4|50|3993
5|50|3994
6|50|3996
7|51|3803
8|51|3815
9|51|3816
10|51|3817
11|51|3818
12|51|3819
13|51|3820
14|52|4641
15|52|4653
16|52|4654
17|52|4655
18|52|4656
19|52|4657
20|52|4658
21|52|4659
22|52|4660
23|52|4661
24|52|4662
25|52|4663
26|52|4664
27|52|4665
28|52|4666
29|52|4667
30|52|4668
31|52|4669
32|52|4670
33|52|4671
34|52|4672
35|52|4673
36|52|4674
37|52|4675
38|52|4676
39|52|4677
40|52|4678
41|52|4679
42|52|4680
43|52|4681
44|52|4682
45|52|4683
46|52|4684
47|52|4685
48|52|4686
49|52|4687
50|52|4688
51|52|4689
52|52|4690
53|52|4691
54|52|4692
55|53|2830
56|53|3028
57|53|3029
58|53|3030
59|53|3031
60|53|3032
61|53|3033
62|53|3037
63|53|3038
64|53|8375
65|53|8377
66|53|19096
67|53|19106
68|53|19108
69|53|19128
70|53|19138
71|53|19140
72|53|19160
73|53|19170
74|53|19172
75|53|19192
76|53|19202
77|53|19204
78|53|19224
79|53|19234
80|53|19236
81|53|19256
82|53|19266
83|53|19268
84|53|19288
85|53|19298
86|53|19300
87|53|19320
88|53|19330
89|58|2961
90|58|2962
91|58|2964
92|58|2965
93|58|2966
94|58|2967
95|58|2968
96|58|2969
97|58|19071
98|58|19072
99|58|19073
100|58|19074
101|58|19075
102|59|2715
103|59|2717
104|59|2722
105|59|2721
106|59|3077
107|59|3078
108|59|3080
109|59|3084
110|59|3081
111|60|2458
112|60|8313
113|60|8308
114|60|19120
115|60|19152
116|60|19184
117|60|19216
118|60|19248
119|60|19280
120|60|19312
121|60|19344
122|60|19376
123|60|19408
124|60|2997
125|60|2998
126|60|2999
127|60|3000
128|60|3001
129|60|2429
130|60|2430
131|60|2431
132|60|2432
133|60|2433
134|60|2434
135|60|2435
136|60|2436
137|60|3003
138|60|394
139|60|2940
140|60|2961
141|60|564
142|60|2442
143|60|2443
144|60|2446
145|60|2447
146|60|19006
147|60|19007
148|60|19008
149|60|19009
150|60|19010
151|60|19011
152|60|19012
153|60|19013
154|60|19014
155|60|19015
156|60|19016
157|60|19017
158|60|19018
159|60|19019
160|60|19020
161|60|19021
162|60|19022
163|60|19023
164|60|19024
165|60|19025
166|60|19026
167|60|19027
168|60|19028
169|60|19029
170|60|19030
171|60|19031
172|60|19032
173|60|19033
174|60|19034
175|60|19035
176|60|19036
177|60|19037
178|60|19038
179|60|19039
180|60|19040
181|60|19041
182|60|19042
183|60|19043
184|60|19044
185|60|19045
186|60|19046
187|60|19047
188|60|19048
189|60|19049
190|60|19050
191|60|19051
192|60|19052
193|60|19053
194|60|19054
195|60|19055
196|60|19056
197|60|19057
198|60|19058
199|60|19059
200|60|19060
201|60|19061
202|60|19062
203|60|19063
204|60|19064
205|60|19065
206|60|19066
207|60|19067
208|60|19068
209|60|19069
210|60|19070
211|60|19071
212|60|19072
213|60|19073
214|60|19074
215|60|19075
216|60|19076
217|60|19077
218|60|19078
219|60|19079
220|60|19080
221|60|19081
222|60|19082
223|60|19083
224|60|19084
225|60|19085
226|60|19119
227|60|19151
228|60|19183
229|60|19215
230|60|19247
231|60|19279
232|60|19311
233|60|19343
234|60|19375
235|60|19407
236|62|2706
237|62|2707
238|62|8401
239|62|2214
240|62|2215
241|62|2216
242|62|2217
243|62|2219
244|64|2134
245|64|2397
246|66|2280
247|66|2281
248|66|2282
249|66|2283
250|66|2284
251|66|2285
252|67|4371
253|67|4372
254|67|4373
255|67|4374
256|67|4375
257|67|4376
258|67|4428
259|67|4377
260|67|4379
261|67|4380
262|67|4381
263|67|4382
264|67|4499
265|68|4814
