200000|4115|1
200000|4118|1
200001|4122|1
200001|4121|1
200002|3879|1
200002|3880|1
200003|264|1
200003|263|1
200004|39|1
200004|794|1
200004|1050|1
200004|4415|1
200004|4502|1
200004|4917|1
200005|956|1
200005|898|1
200005|932|1
200005|918|1
200005|4937|1
200006|3870|1
200006|3767|1
200006|2217|1
200006|3874|1
200006|2218|1
200006|3869|1
200006|2216|1
200007|3766|1
200007|2191|1
200007|3765|1
200007|3764|1
200008|2429|1
200008|2428|1
200008|1158|1
200008|2427|1
200009|4812|1
200009|2750|1
200009|2747|1
200009|355|1
200009|4823|1
200009|2755|1
200009|4824|1
200009|2752|1
200009|359|1
200009|2759|1
200009|5096|1
200009|5062|1
200009|4811|1
200009|2751|1
200009|1832|1
200009|2757|1
200009|4821|1
200009|2754|1
200009|1837|1
200010|2902|1
200010|2900|1
200011|3696|1
200011|3604|1
200011|3607|1
200011|3605|1
200011|3669|1
200011|3659|1
200011|3655|1
200011|3657|1
200011|3670|1
200011|3602|1
200011|3660|1
200011|3676|1
200011|3674|1
200011|4650|1
200011|3603|1
200011|4649|1
200012|3696|1
200012|3660|1
200012|3676|1
200012|4650|1
200012|4649|1
200013|3604|1
200013|3607|1
200013|3605|1
200013|3669|1
200013|3659|1
200013|3655|1
200013|3657|1
200013|3670|1
200013|3602|1
200013|3674|1
200013|3603|1
200014|2474|1
200014|2475|1
200015|2270|1
200015|665|1
200016|3594|1
200016|3760|1
200016|3592|1
200016|3588|1
200016|3590|1
200016|3593|1
200017|5196|1
200017|499|1
200017|4252|1
200017|2804|1
200017|4275|1
200017|4257|1
200017|3163|1
200017|4253|1
200017|2805|1
200017|2155|1
200017|4251|1
200017|2803|1
200017|2151|1
200017|1860|1
200017|27|1
200017|2827|1
200017|2158|1
200017|1692|1
200017|1731|1
200017|1682|1
200017|503|1
200017|497|1
200017|2174|1
200017|4215|1
200017|4365|1
200017|2641|1
200018|1534|1
200018|1521|1
200018|1519|1
200018|1518|1
200018|1517|1
200018|1524|1
200018|1526|1
200018|1522|1
200018|1516|1
200018|1515|1
200018|1538|1
200018|1542|1
200018|1525|1
200018|1514|1
200019|1592|1
200019|1596|1
200019|1597|1
200019|1590|1
200019|1593|1
200019|1591|1
200019|1595|1
200020|3400|1
200020|3368|1
200020|3348|1
200020|3399|1
200020|4889|1
200020|3449|1
200020|3367|1
200020|3443|1
200020|3341|1
200020|3401|1
200020|4885|1
200020|3446|1
200020|3343|1
200020|3413|1
200020|3454|1
200020|3374|1
200020|2223|1
200020|3405|1
200020|3416|1
200020|3371|1
200020|3452|1
200020|3375|1
200020|4884|1
200020|3464|1
200020|3347|1
200020|1112|1
200020|3455|1
200020|3373|1
200020|2222|1
200020|1122|1
200020|4887|1
200020|4498|1
200020|3461|1
200020|3381|1
200020|3376|1
200020|3377|1
200020|3354|1
200020|4886|1
200020|3457|1
200020|3351|1
200020|3389|1
200020|3398|1
200020|3215|1
200020|3388|1
200020|3383|1
200020|3459|1
200020|3406|1
200020|3393|1
200020|3362|1
200021|737|1
200021|727|1
200021|733|1
200021|736|1
200021|736|1
200021|731|1
200021|726|1
200021|100038|1
200021|3703|1
200021|728|1
200021|41|1
200021|734|1
200022|1534|1
200022|1439|1
200022|1011|1
200022|1007|1
200022|3640|1
200022|1006|1
200022|1385|1
200022|1786|1
200022|3629|1
200022|4494|1
200022|5006|1
200022|5083|1
200022|1020|1
200022|996|1
200022|100005|1
200022|1012|1
200022|1019|1
200022|998|1
200022|1538|1
200022|1025|1
200022|1542|1
200022|1016|1
200024|996|1
200024|100005|1
200024|998|1
200025|4189|1
200025|4198|1
200025|4929|1
200025|4197|1
200025|4190|1
200025|4188|1
200025|4200|1
200026|702|1
200026|708|1
200026|701|1
200026|100015|1
200026|704|1
200027|3792|1
200027|3797|1
200027|3791|1
200027|3800|1
200027|3815|1
200028|3833|1
200028|3819|1
200028|3829|1
200028|3823|1
200028|3792|1
200028|3797|1
200028|3791|1
200028|3816|1
200028|3827|1
200028|3800|1
200028|3828|1
200028|3808|1
200028|3818|1
200029|523|1
200029|524|1
200030|4087|1
200030|4086|1
200030|4091|1
200030|4101|1
200030|4083|1
200030|4093|1
200030|4097|1
200030|4082|1
200030|4085|1
200030|4098|1
200030|4090|1
200031|2831|1
200031|2832|1
200031|2827|1
200031|2158|1
200031|1692|1
200031|2830|1
200031|2829|1
200031|1699|1
200032|1566|1
200032|1270|1
200032|1534|1
200032|1592|1
200032|1162|1
200032|1160|1
200032|1312|1
200032|1561|1
200032|1293|1
200032|4943|1
200032|1438|1
200032|1443|1
200032|1596|1
200032|1306|1
200032|1562|1
200032|1439|1
200032|1149|1
200032|1556|1
200032|1557|1
200032|1437|1
200032|1158|1
200032|1292|1
200032|1436|1
200032|1555|1
200032|1435|1
200032|1597|1
200032|1521|1
200032|1519|1
200032|1518|1
200032|1517|1
200032|1461|1
200032|100021|1
200032|1440|1
200032|1148|1
200032|1564|1
200032|1451|1
200032|4946|1
200032|1142|1
200032|1243|1
200032|1524|1
200032|1590|1
200032|1554|1
200032|4945|1
200032|1526|1
200032|1522|1
200032|1466|1
200032|1516|1
200032|1593|1
200032|1271|1
200032|1567|1
200032|1238|1
200032|1146|1
200032|1290|1
200032|1560|1
200032|1515|1
200032|1591|1
200032|1309|1
200032|1553|1
200032|1538|1
200032|1175|1
200032|1244|1
200032|1264|1
200032|4920|1
200032|3783|1
200032|1145|1
200032|1559|1
200032|1287|1
200032|1265|1
200032|1457|1
200032|4947|1
200032|1442|1
200032|1552|1
200032|1307|1
200032|1595|1
200032|1291|1
200032|1456|1
200032|4944|1
200032|1454|1
200032|1542|1
200032|1236|1
200032|1558|1
200032|4948|1
200032|1525|1
200032|1452|1
200032|1514|1
200032|1311|1
200032|1453|1
200033|1162|1
200033|1160|1
200033|1158|1
200034|1149|1
200034|1148|1
200034|1142|1
200034|1146|1
200034|4920|1
200034|3783|1
200034|1145|1
200035|1566|1
200035|1270|1
200035|1534|1
200035|1592|1
200035|1312|1
200035|1561|1
200035|1293|1
200035|4943|1
200035|1438|1
200035|1443|1
200035|1596|1
200035|1306|1
200035|1562|1
200035|1439|1
200035|1149|1
200035|1556|1
200035|1557|1
200035|1437|1
200035|1292|1
200035|1436|1
200035|1555|1
200035|1435|1
200035|1597|1
200035|1521|1
200035|1519|1
200035|1518|1
200035|1517|1
200035|1461|1
200035|100021|1
200035|1440|1
200035|1148|1
200035|1564|1
200035|1451|1
200035|4946|1
200035|1142|1
200035|1243|1
200035|1524|1
200035|1590|1
200035|1554|1
200035|4945|1
200035|1526|1
200035|1522|1
200035|1466|1
200035|1516|1
200035|1593|1
200035|1271|1
200035|1567|1
200035|1238|1
200035|1146|1
200035|1290|1
200035|1560|1
200035|1515|1
200035|1591|1
200035|1309|1
200035|1553|1
200035|1538|1
200035|1175|1
200035|1244|1
200035|1264|1
200035|4920|1
200035|3783|1
200035|1145|1
200035|1559|1
200035|1287|1
200035|1265|1
200035|1457|1
200035|4947|1
200035|1442|1
200035|1552|1
200035|1307|1
200035|1595|1
200035|1291|1
200035|1456|1
200035|4944|1
200035|1454|1
200035|1542|1
200035|1236|1
200035|1558|1
200035|4948|1
200035|1525|1
200035|1452|1
200035|1514|1
200035|1311|1
200035|1453|1
200036|4316|1
200036|100006|1
200036|4302|1
200037|3851|1
200037|3842|1
200037|3843|1
200038|3879|1
200038|3872|1
200038|3880|1
200038|3873|1
200038|3876|1
200038|3870|1
200038|3767|1
200038|2217|1
200038|3883|1
200038|3869|1
200038|2216|1
200038|3875|1
200038|2410|1
200038|3867|1
200039|2010|1
200039|2008|1
200040|87|1
200040|83|1
200040|85|1
200040|84|1
200040|82|1
200041|99|1
200041|97|1
200041|96|1
200041|98|1
200041|100|1
200042|4654|1
200042|4653|1
200042|4655|1
200042|4655|1
200043|5034|1
200043|4648|1
200043|4650|1
200043|4649|1
200044|1358|1
200044|2726|1
200044|1439|1
200044|2775|1
200044|4773|1
200044|1020|1
200044|996|1
200044|100005|1
200044|4817|1
200044|2725|1
200044|2068|1
200044|1019|1
200044|154|1
200044|237|1
200044|1542|1
200044|1016|1
200045|4011|1
200045|4018|1
200045|3598|1
200045|4006|1
200045|3792|1
200045|3791|1
200045|4004|1
200045|3790|1
200045|4013|1
200045|4006|1
200045|100011|1
200045|4007|1
200045|4005|1
200045|4020|1
200046|4050|1
200046|4051|1
200046|4036|1
200046|3525|1
200046|4038|1
200046|3972|1
200046|3975|1
200046|100024|1
200046|3965|1
200046|3977|1
200046|4033|1
200046|100022|1
200046|4039|1
200046|3964|1
200046|4037|1
200046|3967|1
200046|4042|1
200046|3971|1
200046|100016|1
200046|3974|1
200046|4032|1
200046|4034|1
200046|3978|1
200046|4035|1
200046|3962|1
200046|3984|1
200046|3967|1
200046|3982|1
200046|3967|1
200046|3962|1
200046|3982|1
200046|3981|1
200046|3966|1
200046|3813|1
200046|3970|1
200046|3963|1
200046|3976|1
200046|4040|1
200046|3969|1
200046|100001|1
200046|3973|1
200047|3560|1
200047|3557|1
200047|3559|1
200047|3555|1
200047|5353|1
200047|5354|1
200047|5354|1
200047|3558|1
200047|3553|1
200047|3554|1
200047|3556|1
200048|1534|1
200048|4943|1
200048|1438|1
200048|3334|1
200048|1443|1
200048|1439|1
200048|4189|1
200048|4198|1
200048|1437|1
200048|1436|1
200048|4924|1
200048|4206|1
200048|1435|1
200048|4929|1
200048|4197|1
200048|1461|1
200048|100021|1
200048|1440|1
200048|1451|1
200048|4946|1
200048|4290|1
200048|4945|1
200048|1466|1
200048|1123|1
200048|996|1
200048|1146|1
